Date	Year	Month	Day	Time	City	State	Lat	Long	Duration_Sec	Shape	Summary	WeekDay	Week	Quarter	Posted	TimePer	state	state abbr	Number of Active Duty members 2014	2014 Popualtion	2015 Population	Share of pop 2014	Share of pop 2015	Region	Hoax	ASTR	HOL	Pop	Milit_Share
2014-06-21	2014	6	21	21:00	Fredericktown	MO	37.559779327	-90.294007063	360.0	Light	Orange light moves slowly across sky.	5	25	2	6/24/14	11	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	1	0	6063827.0	0.00233829230286
2014-06-21	2014	6	21	16:00	Wapppapello	MO	36.935608214	-90.270937611	45.0	Circle	A football field sized object moving over the lake at a slow speed of 40 too 500 miles an hour.	5	25	2	7/11/14	9	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	1	0	6063827.0	0.00233829230286
2014-06-21	2014	6	21	04:45	Hillsboro	MO	38.232276151	-90.562898703	15.0	Rectangle	Oblong shaped iridescent lime green light traveling West to East.	5	25	2	6/24/14	3	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	1	0	6063827.0	0.00233829230286
2014-06-20	2014	6	20	20:45	O'Fallon	MO	38.810609831	-90.69984855	20.0	Fireball	Orange fireball flying low following the highway.	4	25	2	6/24/14	11	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	0	0	6063827.0	0.00233829230286
2014-06-16	2014	6	16	22:00	St. Louis	MO	38.6272691	-90.197886593	120.0	Teardrop	Orange Glow Thing.....	0	25	2	6/20/14	12	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	0	0	6063827.0	0.00233829230286
2014-06-14	2014	6	14	22:15	Warrensburg	MO	38.762788074	-93.736048624	240.0	Triangle	Triangle.	5	24	2	6/20/14	12	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	0	0	6063827.0	0.00233829230286
2014-06-14	2014	6	14	21:40	Holts Summit	MO	38.640317942	-92.122406315	900.0	Triangle	Central MO - Huge unidentified HUGE object or Formation of several objects flying silently and low.	5	24	2	6/20/14	11	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	0	0	6063827.0	0.00233829230286
2014-06-14	2014	6	14	21:00	St. Louis	MO	38.6272691	-90.197886593	240.0	Triangle	Stars that formed an equilateral triangle that disappeared simultaneously.	5	24	2	6/20/14	11	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	0	0	6063827.0	0.00233829230286
2014-06-14	2014	6	14	21:00	Hermann	MO	38.704207773	-91.437378103	600.0	Triangle	Triangular object with 5 lights, transparent, and very large, even when viewed from a distance, changed shapes while continuing path	5	24	2	6/20/14	11	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	0	0	6063827.0	0.00233829230286
2014-06-14	2014	6	14	19:00	St. Louis	MO	38.6272691	-90.197886593	240.0	Triangle	Equilateral triangle of stars, simultaneously disappear on 6/14/2014 over St. Louis Missouri.	5	24	2	6/20/14	10	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	0	0	6063827.0	0.00233829230286
2014-06-14	2014	6	14	10:30	Merriam Woods	MO	36.713948884	-93.161845578	30.0	Other	UFO that is clear.	5	24	2	7/11/14	6	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	0	0	6063827.0	0.00233829230286
2014-06-14	2014	6	14	09:30	Hermann	MO	38.704207773	-91.437378103	420.0	Triangle	Huge, triangle shaped object, two red lights in center, two bright white lights at corners.	5	24	2	7/11/14	5	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	0	0	6063827.0	0.00233829230286
2014-06-13	2014	6	13	22:32	Kansas City	MO	39.099727175	-94.578567361	10.0	Light	Three Bright Lights moving from Left to Right in Platte County MO.	4	24	2	6/20/14	12	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	1	0	6063827.0	0.00233829230286
2014-06-12	2014	6	12	02:35	St. Peters	MO	38.800328243	-90.626509558	60.0	Triangle	I was up late watching tv. Midway through the show, I heard a very loud, low and mellow hum coming from outside, almost reverberating t	3	24	2	6/13/14	2	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	0	0	6063827.0	0.00233829230286
2014-06-08	2014	6	8	00:15	Ashland	MO	38.774478037	-92.25712886	60.0	Light	Three orange lights traveling slowly at a low altidude.	6	23	2	6/13/14	1	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	0	0	6063827.0	0.00233829230286
2014-06-01	2014	6	1	22:30	Gladstone	MO	39.203888432	-94.554678981	180.0	Triangle	Driving north down Antioch Rd. Aprx 1/2 mile past Englewood. A bright white light to the left of my sight above the neighborhood, caugh	6	22	2	7/4/14	12	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	0	0	6063827.0	0.00233829230286
2014-05-31	2014	5	31	23:40	Springfield	MO	37.215325893	-93.298237474	300.0	Sphere	Saw 10 orange spheres, all were going in different directions. Became almost transperant spheres, then disapeared.	5	22	2	6/4/14	12	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	0	0	6063827.0	0.00233829230286
2014-05-27	2014	5	27	23:00	House Springs	MO	38.408939474	-90.570116062	60.0	Light	Two very bright white flashing / flickering orbs turning solid at times.	1	22	2	6/4/14	12	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	0	0	6063827.0	0.00233829230286
2014-05-24	2014	5	24	21:30	St. Charles	MO	38.783936198	-90.48122645	300.0	Sphere	Orange spheres moving silently in a line to the northwest.	5	21	2	6/4/14	11	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	1	0	6063827.0	0.00233829230286
2014-05-20	2014	5	20	21:30	Cameron	MO	39.740276834	-94.241056811	120.0	Sphere	An orange light observed two nights in a row.	1	21	2	6/4/14	11	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	0	0	6063827.0	0.00233829230286
2014-05-17	2014	5	17	22:48	Warrenton	MO	38.811437757	-91.141538355	180.0	Fireball	"3 orange ""fireballs"" were seen glowing in the southern sky.  They were in a triangle formation: two lights above."	5	20	2	6/4/14	12	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	0	0	6063827.0	0.00233829230286
2014-05-17	2014	5	17	21:00	De Soto	MO	38.139498884	-90.555127892	360.0	Light	Red-orange lights floating in random formation before fading out	5	20	2	6/4/14	11	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	0	0	6063827.0	0.00233829230286
2014-05-14	2014	5	14	14:00	St. Louis	MO	38.6272691	-90.197886593	60.0	Cylinder	Saw a bright metallic object floating in the sky	2	20	2	6/24/14	8	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	1	0	6063827.0	0.00233829230286
2014-05-09	2014	5	9	20:45	St. Louis	MO	38.6272691	-90.197886593	600.0	Sphere	3 glowing orange spheres travel slowly and silently before extinguishing.	4	19	2	6/4/14	11	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	0	0	6063827.0	0.00233829230286
2014-05-07	2014	5	7	21:20	Hillsboro	MO	38.232276151	-90.562898703	360.0	Fireball	Round slow moving silent ball looked like a candlelight.  Northbound.	2	19	2	5/8/14	11	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	0	0	6063827.0	0.00233829230286
2014-05-06	2014	5	6	22:30	St. Louis	MO	38.6272691	-90.197886593	2.0	Fireball	Red fireball light orb seen high up in neighbors yard in Maplewood of St. Louis County.	1	19	2	5/8/14	12	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	1	0	6063827.0	0.00233829230286
2014-05-01	2014	5	1	19:35	St. Louis	MO	38.6272691	-90.197886593	360.0	Fireball	Bright orange spheres/fireballs passing over my house.	3	18	2	5/2/14	10	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	0	0	6063827.0	0.00233829230286
2014-04-26	2014	4	26	20:53	Troy	MO	38.979488845	-90.980695628	240.0	Circle	Big orange ball shaped object, silent, flew overhead in Troy, MO.	5	17	2	5/2/14	11	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	0	0	6063827.0	0.00233829230286
2014-04-21	2014	4	21	22:20	Ozark 	MO	37.020889147	-93.206018158	120.0	Triangle	Colorful Green, Blue, and Red lights, so bright with color in a trianglular shape.	0	17	2	5/8/14	12	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	0	0	6063827.0	0.00233829230286
2014-04-18	2014	4	18	22:20	Villa Ridge	MO	38.47254583	-90.88679796	7200.0	Fireball	Since my baffling sighting last year, the one I reported to MUFON in July 2013, I have quite often thought about my experience.	4	16	2	4/24/14	12	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	0	0	6063827.0	0.00233829230286
2014-04-16	2014	4	16	22:40	Branson	MO	36.64366962	-93.218509049	5.0	Triangle	It was a black triangle with no sound heading from the south to the north real fast.	2	16	2	5/8/14	12	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	0	0	6063827.0	0.00233829230286
2014-04-16	2014	4	16	01:14	Kansas City	MO	39.099727175	-94.578567361	3240.0	Sphere	During the lunar eclipse of April 15, 2014, I observed and photographed a blue orb about the size of the moon that entered from the eas	2	16	2	10/10/14	1	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	0	0	6063827.0	0.00233829230286
2014-04-11	2014	4	11	21:00	Pevely	MO	38.283387115	-90.395117591	1800.0	Other	Flying orb and and ultrasonic type speed.	4	15	2	4/18/14	11	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	0	0	6063827.0	0.00233829230286
2014-04-06	2014	4	6	04:00	Cape Girardeau	MO	37.305875858	-89.518149911	1.0	Circle	I was at work at McDonald's, it was around four in the moring overnight shift. Bleh. Well my friend comes through drive through and she	6	14	2	4/11/14	3	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	0	0	6063827.0	0.00233829230286
2014-03-30	2014	3	30	22:30	O'Fallon	MO	38.810609831	-90.69984855	600.0	Triangle	My friend and I were bow fishing near Dalbow Rd. Off of Highway 79 when we got lost following the stream, moving to different landmarks	6	13	1	4/11/14	12	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	1	0	6063827.0	0.00233829230286
2014-03-20	2014	3	20	20:35	St. Louis	MO	38.6272691	-90.197886593	300.0	Light	6 Orange balls of light, St. Louis.	3	12	1	3/21/14	11	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	1	0	6063827.0	0.00233829230286
2014-03-15	2014	3	15	21:16	Hermann	MO	38.704207773	-91.437378103	300.0	Circle	Red orb shape with no flashing lights, moving quickly across sky then disappeared very quickly	5	11	1	3/18/14	11	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	0	0	6063827.0	0.00233829230286
2014-03-05	2014	3	5	20:13	Chesterfield	MO	38.66310842	-90.577067945	300.0	Light	Three lights in triangular formation too far apart to be any conventional aircraft.	2	10	1	3/18/14	11	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	0	0	6063827.0	0.00233829230286
2014-02-28	2014	2	28	22:30	Imperial	MO	38.369779449	-90.37844657	600.0	Other	Bright orange lights flying a North/West direction, large groups at first then one at a time.	4	9	1	3/18/14	12	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	0	0	6063827.0	0.00233829230286
2014-02-27	2014	2	27	00:00	Benton	MO	37.097827819	-89.562578969	1200.0	Circle	Red/Orange orb, moves in strange ways.	3	9	1	2/27/14	1	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	0	0	6063827.0	0.00233829230286
2014-02-22	2014	2	22	05:35	Savannah	MO	39.941656464	-94.830248027	5.0	Other	Three lights (think part of another bigger object) zoomed across sky.	5	8	1	2/27/14	3	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	0	0	6063827.0	0.00233829230286
2014-02-21	2014	2	21	19:45		MO	38.250306051	-92.500458268	15.0	Other	((HOAX??)) Orange flower.	4	8	1	2/27/14	10	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	1	0	0	6063827.0	0.00233829230286
2014-02-11	2014	2	11	22:48	Trimble	MO	39.47110622	-94.564677093	877.0	Disk	I have always seen this star shining bright from our bedroom window facing east of our home. Across from our house is a very very smal	1	7	1	2/14/14	12	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	0	0	6063827.0	0.00233829230286
2014-02-11	2014	2	11	19:12	St. Louis	MO	38.6272691	-90.197886593	180.0	Cigar	Long cigar object, 3 lights in back one in front. loud humming sound as it moved slowly.	1	7	1	2/14/14	10	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	0	0	6063827.0	0.00233829230286
2014-02-11	2014	2	11	19:03	Afton	MO	38.550609403	-90.333167088	180.0	Sphere		1	7	1	2/14/14	10	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	0	0	6063827.0	0.00233829230286
2014-01-20	2014	1	20	20:00	Wappapello	MO	36.935608214	-90.270937611	10800.0	Light	Bright orange Lights/Fireballs.	0	4	1	3/18/14	11	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	0	1	6063827.0	0.00233829230286
2014-01-18	2014	1	18	22:30	Kirksville	MO	40.194745505	-92.583246421	900.0	Circle	Late very clear night ,circular object ,red lights fading on and off ,huge,silent moving extremely slow!	5	3	1	1/30/14	12	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	0	0	6063827.0	0.00233829230286
2014-01-16	2014	1	16	19:00	Forsyth	MO	36.685056948	-93.1198958	180.0	Fireball	Fire in the sky.	3	3	1	1/24/14	10	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	1	0	6063827.0	0.00233829230286
2014-01-13	2014	1	13	22:22	Holts Summit	MO	38.640317942	-92.122406315	300.0	Changing	Its Baaaaaack !!!!  5th year same time same place.	0	3	1	1/16/14	12	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	0	0	6063827.0	0.00233829230286
2014-01-05	2014	1	5	03:50	Columbia	MO	38.95170831	-92.334067533	25.0	Light	MISSOURI INVESTIGATORS GROUP REPORT:  Director witnesses strange, bright white light pass overhead.	6	1	1	1/16/14	2	Missouri	MO	14179	6063827	6083672	0.00233829230286	0.00233066476957	Midwest	0	1	0	6063827.0	0.00233829230286
2015-12-29	2015	12	29	15:30	Hilldale	WV	37.637896895	-80.787295669	900.0	Rectangle	My brother an I were flying our drones when we noticed a white boxy craft hovering at about 1,000 ft it seemed to be observing us.	1	53	4	1/5/16	8	West Virginia	WV	275	1848751	1844128	0.000148749074375	0.000149121969842	South	0	1	0	1844128.0	0.000149121969842
2015-12-24	2015	12	24	11:35	Tomahawk	WV	39.530365961	-78.046948841	30.0	Triangle	((HOAX??  Contact information defective.))  White triangle moving about the sky.	3	52	4	1/5/16	6	West Virginia	WV	275	1848751	1844128	0.000148749074375	0.000149121969842	South	1	0	0	1844128.0	0.000149121969842
2015-12-23	2015	12	23	19:30	Grafton	WV	39.340919272	-80.018966349	300.0	Light	Strange light moving in an odd pattern above high voltage power transmission lines.	2	52	4	1/5/16	10	West Virginia	WV	275	1848751	1844128	0.000148749074375	0.000149121969842	South	0	0	0	1844128.0	0.000149121969842
2015-12-07	2015	12	7	01:00	Huntington	WV	38.419248059	-82.445146555	30.0	Triangle	Triangular white LED lights in the pitch black night sky.	0	50	4	12/10/15	1	West Virginia	WV	275	1848751	1844128	0.000148749074375	0.000149121969842	South	0	1	0	1844128.0	0.000149121969842
2015-11-22	2015	11	22	22:00	Tomahawk	WV	39.530365961	-78.046948841	1440.0	Triangle	It's 10:18 right now and since 9:54 I have seen outside my window two hovering triangular shaped objects that are a little bit away but	6	47	4	11/26/15	12	West Virginia	WV	275	1848751	1844128	0.000148749074375	0.000149121969842	South	0	0	0	1844128.0	0.000149121969842
2015-11-08	2015	11	8	21:30	New Martinsville	WV	39.644516332	-80.85759743	5.0	Sphere	Large greenish sphere follows Ohio river then disappears.	6	45	4	11/19/15	11	West Virginia	WV	275	1848751	1844128	0.000148749074375	0.000149121969842	South	0	0	0	1844128.0	0.000149121969842
2015-11-08	2015	11	8	20:30	Tridelphia	WV	40.052567122	-80.628405768	5.0	Fireball	Bluish, white sphere, with white tail in sky.	6	45	4	11/12/15	11	West Virginia	WV	275	1848751	1844128	0.000148749074375	0.000149121969842	South	0	0	0	1844128.0	0.000149121969842
2015-11-04	2015	11	4	20:00	Bridgeport	WV	39.286478603	-80.256198797	30.0	Fireball	Three circular illuminated objects traveling horizontally at a slow pace, speed picked up rapidly and disappeared.	2	45	4	11/6/15	11	West Virginia	WV	275	1848751	1844128	0.000148749074375	0.000149121969842	South	0	0	0	1844128.0	0.000149121969842
2015-10-20	2015	10	20	23:20	St. Albans	WV	38.385649541	-81.836238088	300.0	Circle	Unusual object gets chased off by three jets over Kanawha County.	1	43	4	10/29/15	12	West Virginia	WV	275	1848751	1844128	0.000148749074375	0.000149121969842	South	0	0	0	1844128.0	0.000149121969842
2015-10-18	2015	10	18	16:00	St. Albans	WV	38.385649541	-81.836238088	480.0	Formation	The sky was very clear, no obstructions	6	42	4	10/29/15	9	West Virginia	WV	275	1848751	1844128	0.000148749074375	0.000149121969842	South	0	0	0	1844128.0	0.000149121969842
2015-10-08	2015	10	8	21:00	Harpers Ferry	WV	39.325377651	-77.738879179	240.0	Unknown	Red and white flashing light over Harpers Ferry, WV.	3	41	4	10/16/15	11	West Virginia	WV	275	1848751	1844128	0.000148749074375	0.000149121969842	South	0	1	0	1844128.0	0.000149121969842
2015-09-17	2015	9	17	21:35	Elkins	WV	38.925939097	-79.846726133	360.0	Formation	12 or more big bright golden star like orbs making shapes in the sky,started slow then they became very fast paced Finally disappearing	3	38	3	9/25/15	11	West Virginia	WV	275	1848751	1844128	0.000148749074375	0.000149121969842	South	0	0	0	1844128.0	0.000149121969842
2015-09-11	2015	9	11	19:05	Philippi	WV	39.152318508	-80.040357451	300.0	Sphere	Observed 6 spherical objects with binoculars moving uniformly to the NE in a clear blue early evening sky.	4	37	3	9/17/15	10	West Virginia	WV	275	1848751	1844128	0.000148749074375	0.000149121969842	South	0	0	0	1844128.0	0.000149121969842
2015-09-08	2015	9	8	00:18	Charleston	WV	38.34981922	-81.632617657	877.0	Light	"Color changing light moving in erratic patterns.  ((NUFORC Note:  Possible ""twinkling"" star?  PD))"	1	37	3	9/11/15	1	West Virginia	WV	275	1848751	1844128	0.000148749074375	0.000149121969842	South	1	0	0	1844128.0	0.000149121969842
2015-09-06	2015	9	6	22:10	Kanawha City	WV	38.321489734	-81.582069142	10.0	Sphere	Bright, oval shaped light passing through sky,	6	36	3	9/11/15	12	West Virginia	WV	275	1848751	1844128	0.000148749074375	0.000149121969842	South	0	0	0	1844128.0	0.000149121969842
2015-09-05	2015	9	5	23:00	Kearneysville	WV	39.388156081	-77.885548164	180.0	Fireball	Red-orange fireball moving quickly through sky.	5	36	3	9/11/15	12	West Virginia	WV	275	1848751	1844128	0.000148749074375	0.000149121969842	South	0	0	0	1844128.0	0.000149121969842
2015-08-27	2015	8	27	21:00	Fayetteville	WV	38.05288607	-81.103986566	15.0	Light	A star-like light appeared to be flying for approximately 13-14 seconds before pulsing two bright bluish-white lights and then vanished	3	35	3	9/2/15	11	West Virginia	WV	275	1848751	1844128	0.000148749074375	0.000149121969842	South	0	0	0	1844128.0	0.000149121969842
2015-08-26	2015	8	26	16:00	McMechen	WV	39.98812834	-80.731469123	300.0	Sphere	Silver orb that vanished behind clouds	2	35	3	9/11/15	9	West Virginia	WV	275	1848751	1844128	0.000148749074375	0.000149121969842	South	0	0	0	1844128.0	0.000149121969842
2015-08-16	2015	8	16	01:10	Keyser	WV	39.440927398	-78.973916084	420.0	Circle	To the northeast, I noticed a round light moving across the sky. There wasn't any sound coming from it. It was solid red, then white.	6	33	3	8/27/15	1	West Virginia	WV	275	1848751	1844128	0.000148749074375	0.000149121969842	South	0	0	0	1844128.0	0.000149121969842
2015-08-12	2015	8	12	23:30	Lewisburg	WV	37.801785852	-80.445627488	180.0	Diamond	Out gazing at the meteor shower and spotted a weird set of steady orange lights to the south of us approx 5 miles moving slowly to the	2	33	3	8/13/15	12	West Virginia	WV	275	1848751	1844128	0.000148749074375	0.000149121969842	South	0	1	0	1844128.0	0.000149121969842
2015-08-12	2015	8	12	23:30	Lewisburg	WV	37.801785852	-80.445627488	180.0	Diamond	Out gazing at the meteor shower and spotted a weird set of steady orange lights to the south of us approx 5 miles moving slowly to the	2	33	3	8/27/15	12	West Virginia	WV	275	1848751	1844128	0.000148749074375	0.000149121969842	South	0	1	0	1844128.0	0.000149121969842
2015-08-08	2015	8	8	21:27	Romney	WV	39.342039673	-78.756679861	2.0	Unknown	Space debris.	5	32	3	9/11/15	11	West Virginia	WV	275	1848751	1844128	0.000148749074375	0.000149121969842	South	0	0	0	1844128.0	0.000149121969842
2015-08-03	2015	8	3	00:30	Rupert	WV	37.963168531	-80.689528344	877.0	Unknown	UFO with orange light in a hurry to get somewhere.	0	32	3	8/6/15	1	West Virginia	WV	275	1848751	1844128	0.000148749074375	0.000149121969842	South	0	0	0	1844128.0	0.000149121969842
2015-08-01	2015	8	1	22:30	Barboursville	WV	38.409528922	-82.294589915	900.0	Triangle	Orange triangular shaped object hovering in the sky over our Beechfork State Park campgound, Barboursville, WV.	5	31	3	8/6/15	12	West Virginia	WV	275	1848751	1844128	0.000148749074375	0.000149121969842	South	0	0	0	1844128.0	0.000149121969842
2015-07-25	2015	7	25	20:30	Wayne	WV	38.22146811	-82.442365801	180.0	Unknown	I saw a silver orb.	5	30	3	7/31/15	11	West Virginia	WV	275	1848751	1844128	0.000148749074375	0.000149121969842	South	0	0	0	1844128.0	0.000149121969842
2015-07-19	2015	7	19	09:30	Hurricane	WV	38.432589375	-82.020136769	240.0		I saw an orange object that looked like it had green and red flashing lights.  First thought was an airplane but the Orange color wasn'	6	29	3	7/23/15	5	West Virginia	WV	275	1848751	1844128	0.000148749074375	0.000149121969842	South	0	0	0	1844128.0	0.000149121969842
2015-07-18	2015	7	18	21:30	Cyrus	WV	38.305358666	-82.57265624	180.0	Triangle	Traveling N on US route 52; triangular object appeared hovering at a great distance in the northwest sky.	5	29	3	7/31/15	11	West Virginia	WV	275	1848751	1844128	0.000148749074375	0.000149121969842	South	0	0	0	1844128.0	0.000149121969842
2015-07-04	2015	7	4	22:48	Buffalo	WV	38.617585959	-81.981795671	300.0	Egg	Egg-shaped orb.  Red/orange on top and bottom w/green lights in the middle. Steady, then moved, then shot up and away.	5	27	3	7/10/15	12	West Virginia	WV	275	1848751	1844128	0.000148749074375	0.000149121969842	South	0	0	1	1844128.0	0.000149121969842
2015-06-27	2015	6	27	19:00	Clendenin	WV	38.488708396	-81.348166398	1200.0	Cylinder	There was white orbs, one cylinder of red, orange, and yellow in mid air, things I cant explain came from the approaching storm.	5	26	2	8/27/15	10	West Virginia	WV	275	1848751	1844128	0.000148749074375	0.000149121969842	South	0	0	0	1844128.0	0.000149121969842
2015-06-22	2015	6	22	23:45	Sutton	WV	38.664539293	-80.709817044	600.0	Oval	Football shaped object, with dull white light hovering over Exchange, WV.	0	26	2	6/24/15	12	West Virginia	WV	275	1848751	1844128	0.000148749074375	0.000149121969842	South	0	0	0	1844128.0	0.000149121969842
2015-06-21	2015	6	21	21:17	Mason	WV	39.021735596	-82.02902798	300.0	Light	Glowing red misty orb seen by two people that we know of in Mason, WV.	6	25	2	6/24/15	11	West Virginia	WV	275	1848751	1844128	0.000148749074375	0.000149121969842	South	0	1	0	1844128.0	0.000149121969842
2015-05-24	2015	5	24	23:00	Mannington	WV	39.530919412	-80.343419057	21600.0	Light	Bright white light, in the sky and has stayed in the same area of the sky for 6 hours.	6	21	2	5/29/15	12	West Virginia	WV	275	1848751	1844128	0.000148749074375	0.000149121969842	South	0	0	0	1844128.0	0.000149121969842
2015-05-06	2015	5	6	22:30	Bowden	WV	38.908719125	-79.709776286	3.0	Other	Half-moon shaped UFO spotted while flying at the fire tower in Bowden, WV.	2	19	2	5/8/15	12	West Virginia	WV	275	1848751	1844128	0.000148749074375	0.000149121969842	South	0	1	0	1844128.0	0.000149121969842
2015-05-03	2015	5	3	22:40	Charlestown	WV	39.28898938	-77.859715956	300.0	Light	Slowly moving Orange lights, no sound, 2x2 straight line formation.	6	18	2	5/8/15	12	West Virginia	WV	275	1848751	1844128	0.000148749074375	0.000149121969842	South	0	0	0	1844128.0	0.000149121969842
2015-04-26	2015	4	26	21:00	Bridgeport	WV	39.286478603	-80.256198797	900.0	Light	Low, bright, light hanging in the sky.	6	17	2	5/8/15	11	West Virginia	WV	275	1848751	1844128	0.000148749074375	0.000149121969842	South	0	0	0	1844128.0	0.000149121969842
2015-04-12	2015	4	12	22:30	Gerrardstown	WV	39.370378158	-78.095558028	877.0	Disk	Sighting of a disk 3 times the size of an airplane in Gerrardstown, WV, near Martinsburg.	6	15	2	4/17/15	12	West Virginia	WV	275	1848751	1844128	0.000148749074375	0.000149121969842	South	0	0	0	1844128.0	0.000149121969842
2015-04-09	2015	4	9	21:20	Clendenin	WV	38.488708396	-81.348166398	300.0	Circle	circle of lights red, green, blue repeating	3	15	2	4/17/15	11	West Virginia	WV	275	1848751	1844128	0.000148749074375	0.000149121969842	South	0	0	0	1844128.0	0.000149121969842
2015-04-09	2015	4	9	01:00	Hedgesville	WV	39.553426415	-77.994996452	877.0		It was sometime after midnight on 04/09/15, when I was woken by a noise coming from my dining room.	3	15	2	4/17/15	1	West Virginia	WV	275	1848751	1844128	0.000148749074375	0.000149121969842	South	0	0	0	1844128.0	0.000149121969842
2015-04-01	2015	4	1	07:10	South Charleston	WV	38.368429569	-81.699567216	5.0	Diamond	Bright metal craft In the sky.	2	14	2	4/3/15	4	West Virginia	WV	275	1848751	1844128	0.000148749074375	0.000149121969842	South	0	0	0	1844128.0	0.000149121969842
2015-03-25	2015	3	25	21:30	Hedgesville	WV	39.553426415	-77.994996452	720.0	Sphere	Large bright sphere seen above Hedgesville forest near Morgan County.	2	13	1	4/3/15	11	West Virginia	WV	275	1848751	1844128	0.000148749074375	0.000149121969842	South	0	0	0	1844128.0	0.000149121969842
2015-03-20	2015	3	20	13:00	Chester	WV	40.61311838	-80.562846586	180.0	Triangle	Triangular UFOs spotted in Chester, West Virginia.	4	12	1	3/26/15	7	West Virginia	WV	275	1848751	1844128	0.000148749074375	0.000149121969842	South	0	1	0	1844128.0	0.000149121969842
2015-03-04	2015	3	4	19:00	East Lynn	WV	38.167868866	-82.37792702	45.0	Rectangle	Rectangle UFO seen Wayne County, WV.	2	10	1	3/6/15	10	West Virginia	WV	275	1848751	1844128	0.000148749074375	0.000149121969842	South	0	0	0	1844128.0	0.000149121969842
