Date/Time	City	State	Shape	Duration	Summary	Posted	Month	Day	Date	Time	Periods	Duration_Sec	US_STATE	Lat	Long
8/30/14 20:20	Mukwonago	WI	Fireball	5 minutes	Red object and white craft seen off of Highway 43 in Mukwonago, WI	8/31/14	8	30	8/30/14	20:20	11	300.0	1	42.866675904	-88.333427541
8/30/14 20:20	Mukwonago	WI	Fireball	5 minutes	Fireball, slowly traveling east at a low altitude.	8/31/14	8	30	8/30/14	20:20	11	300.0	1	42.866675904	-88.333427541
8/30/14 20:20	Belvidere	IL	Unknown	30 seconds	3 orange lights in sky in Belvidere, IL.	8/31/14	8	30	8/30/14	20:20	11	30.0	1	42.263909392	-88.84426721
8/30/14 20:00	West Chester	OH	Formation	5 minutes	Location:  Monroe, Ohio, Time: 20:00, Duration: 5 minutes.	9/5/14	8	30	8/30/14	20:00	11	300.0	1	40.233676051	-81.344278743
8/30/14 20:00	Monroe	OH	Formation	7 minutes	Orange triangles in arrow formation	1/26/15	8	30	8/30/14	20:00	11	420.0	1	39.44033795	-84.362156443
8/30/14 19:45	Orlando	FL	Disk	hours	Shape covered by cloud cloak.  When cloud disappeared, outline still visible.	8/31/14	8	30	8/30/14	19:45	10	877.0	1	28.53833637	-81.379236141
8/30/14 17:00	Houma	LA	Circle	5 minutes	These 2 objects were flying together, one had a light of white, the other yellow. Going in and out of the funnel clouds.	8/31/14	8	30	8/30/14	17:00	9	300.0	1	29.595769536	-90.719529803
8/30/14 11:00	Londonderry	NH	Circle	1 minute	Orange slow moving ball changing directions; no sound.	8/31/14	8	30	8/30/14	11:00	6	60.0	1		
8/30/14 10:00	Ogallala	NE	Sphere	5 minutes	3 Sphereical Craft With Bright Red/Orange Corona In Formation Observed Over Ogallala Nebraska	9/10/14	8	30	8/30/14	10:00	6	300.0	1	41.128048186	-101.719618179
8/30/14 08:20	El Cajon	CA	Diamond	5-7 minutes	White/color changing orbs.	9/5/14	8	30	8/30/14	08:20	5	420.0	1	32.794769664	-116.962528556
8/30/14 05:30	Lee's Summit	MO	Circle	30 minutes	Solid white light.	8/31/14	8	30	8/30/14	05:30	3	1800.0	1	38.910838437	-94.382168789
8/30/14 04:15	San Francisco	CA	Rectangle	5 minutes	Flying/hovering rectangle in San Francisco.	8/31/14	8	30	8/30/14	04:15	3	300.0	1	37.774927735	-122.419419323
8/30/14 03:30	New York City 	NY	Light	10 minutes	UFO OVER THE BRONX.	9/18/14	8	30	8/30/14	03:30	2	600.0	1	40.714269404	-74.005969929
8/29/14 23:52	Des Moines	IA	Circle	15 minutes	Three white shaped circles.  Motion was circular.  One would disappear and reappear.	8/31/14	8	29	8/29/14	23:52	12	900.0	1	41.600537758	-93.609105889
8/29/14 23:50	Syracuse	NY	Diamond	3-4 minutes	Bright orange object, 5-10 arcmin, indistinct borders, S. to N., 4 min horizon to horizon.	8/31/14	8	29	8/29/14	23:50	12	240.0	1	43.048117803	-76.147419902
8/29/14 23:30	Melbourne Beach	FL	Circle	10 minutes	Reddish-yellow glowing ball moving across the sky in an even ascending direction.	9/5/14	8	29	8/29/14	23:30	12	600.0	1		
8/29/14 23:20	Sykesville	MD	Sphere	5 minutes	Reddish-Orange orbs sighted in Sykesville, MD.	8/31/14	8	29	8/29/14	23:20	12	300.0	1	39.373707863	-76.967755607
8/29/14 23:00	Liverpool 	NY	Triangle	~2 minutes	Triangle Aircraft hovering and bright.	9/5/14	8	29	8/29/14	23:00	12	120.0	1		
8/29/14 22:30	Port Charlotte	FL	Fireball	5 minutes	Fireball type aircraft that changed to 6 quickly flashing lights in a saucer shaped configuration.	9/5/14	8	29	8/29/14	22:30	12	300.0	1	26.976169494	-82.090636513
8/29/14 22:30	Spanaway	WA	Oval	5-10 seconds	Bright green oval light go down around 224th St.  Green streak in low sky...above trees and disappear into the trees.	8/31/14	8	29	8/29/14	22:30	12	10.0	1	47.103985894	-122.434569478
8/29/14 22:30	Yarmouth Port	MA	Other	45 seconds	3 white star light objects approached 3 WITNESSES in undeniable synchronized deliberate actions.	12/12/14	8	29	8/29/14	22:30	12	45.0	1	41.702048751	-70.249455774
8/29/14 22:15	Satsop	WA	Light	5 seconds	It was neon bright and moved faster than anything I have ever seen!	8/31/14	8	29	8/29/14	22:15	12	5.0	1		
8/29/14 22:00	North Charleston	SC	Circle	5 minutes	Orange reddish flashed a few white lights. Steady travel zagged and staggered then disappeared in south westerly direction.	8/31/14	8	29	8/29/14	22:00	12	300.0	1	32.888559341	-80.007505866
8/29/14 21:50	Snellville	GA	Rectangle	15 minutes	Loud and large (size of football field), rectangular (black) aircraft over Snellville, GA	8/31/14	8	29	8/29/14	21:50	11	900.0	1	33.857327874	-84.019907814
8/29/14 21:40	New York City 	NY	Circle	~4 minutes	It was a star light object white moving then stopped.	8/31/14	8	29	8/29/14	21:40	11	240.0	1	40.714269404	-74.005969929
8/29/14 21:30	Breaux Bridge	LA	Light	2 seconds	Very fast and bright,fighter jet flying high speed close by.	8/31/14	8	29	8/29/14	21:30	11	2.0	1	30.273526393	-91.899275615
8/29/14 21:30	Apple Valley	CA	Oval	1 minute	UFO was going at a very slow speed and it had an orange glow.	8/31/14	8	29	8/29/14	21:30	11	60.0	1		
8/29/14 21:30	Arlington Heights	IL	Circle	2 minutes	End tip of handle of Ursa Major, the pot, in the west sky, had a star way below and about two degrees south.	9/5/14	8	29	8/29/14	21:30	11	120.0	1	42.08835747	-87.980627348
8/29/14 21:30	Blaine	WA	Circle	3 minutes	On Friday night, August 29, 2014 at about 8:30 pm, I looked up to the sky and saw two orange-colored circles like orbs lit in the sky.	9/5/14	8	29	8/29/14	21:30	11	180.0	1	48.993719203	-122.747116244
8/29/14 21:15	Troy	MI	Cross	6 minutes	I witnessed from 9:15-9:21 pm on 8/29/2014 three slowly moving, low altitude, flame-like red lights following each other.	8/31/14	8	29	8/29/14	21:15	11	360.0	1	42.605586573	-83.149928014
8/29/14 21:05	Lynn	MA	Light	8 minutes	Very low very bright amber/red ball of light up close and personal sighting.	10/10/14	8	29	8/29/14	21:05	11	480.0	1		
8/29/14 21:00	Pocatello	ID	Triangle	<2 minutes	Triangle Craft seen moving W over Pocatello, Idaho, seen as a Pinkish glow against the cloudy night sky.	1/14/16	8	29	8/29/14	21:00	11	120.0	1	42.871296994	-112.445527885
8/29/14 20:54	Oklahoma City	OK	Light	6 minutes	Orange lights over Oklahoma City.	8/31/14	8	29	8/29/14	20:54	11	360.0	1		
8/29/14 20:40	Shrewsbury	MA	Formation	3 minutes	From the angle I was viewing they were in the shape of the big dipper there were 8 very bright orange lights traveling north in the sky	8/31/14	8	29	8/29/14	20:40	11	180.0	1	42.295928551	-71.712847416
8/29/14 20:12	Harleysville	PA	Circle	1 minute	Round bright red moving at slow speed looked like it was on fire turned and headednorthwest toward green lane pa only one object the ob	8/31/14	8	29	8/29/14	20:12	11	60.0	1	40.27954948	-75.387117869
8/29/14 17:40	Metairie	LA	Circle	5 minutes	Silver saucer with red light on top and green light on bottom.	11/6/14	8	29	8/29/14	17:40	9	300.0	1	29.984089577	-90.15284559
8/29/14 12:30	Syracuse	NY	Circle	15 minutes	Friday, 8/29/14.  Slow moving object spotted between 12:30 and 1:00pm in Syracuse sky traveling east, then southwest, and hovering.	8/29/14	8	29	8/29/14	12:30	7	900.0	1	43.048117803	-76.147419902
8/29/14 08:12	Ocean Beach	CA	Cylinder	~1 second	Two extremely fast moving cylinders seen side by side over the ocean photographed by accident.  ((NUFORC Note:  Birds?  PD))	9/5/14	8	29	8/29/14	08:12	5	1.0	1	32.744486626	-117.255106093
8/29/14 05:00	Clarence Center	NY	Unknown	>30 minutes	Object seen flashing red and blue quickly hovering over Akron, NY morning of 8/28 and then Pendleton, NY 8/29. Obect remains at same hi	8/29/14	8	29	8/29/14	05:00	3	1800.0	1	43.010609132	-78.637525935
8/29/14 05:00	Louisiana 	LA	Light	15-20 minutes	Light shine through the windowed door; everything went off in the house, twice.	9/5/14	8	29	8/29/14	05:00	3	1200.0	1	31.000468386	-92.000399642
8/29/14 00:00	Weirs Beach	NH	Light	5 minutes	3 red lights moving at the same speed across the sky till the disappeared.	8/31/14	8	29	8/29/14	00:00	1	300.0	1		
8/28/14 23:30	East Northport	NY	Fireball	3 minutes	About 11:30 I walked outside looked to the south and saw a fireball dancing in the sky traveling west disappeared over the horizon	8/31/14	8	28	8/28/14	23:30	12	180.0	1		
8/28/14 23:15	Morgantown	PA	Disk	~30 minutes	We saw a bright flashing light that appeared to be a plane; however, it did not move from the location.  ((NUFORC Note:  Star??  PD))	8/31/14	8	28	8/28/14	23:15	12	1800.0	1	40.155099524	-75.88993925
8/28/14 22:30	Lockport	NY	Circle	5 minutes	Round, lights spinning, hovering over eastern end of town of Lockport.	8/29/14	8	28	8/28/14	22:30	12	300.0	1	43.170605934	-78.690306251
8/28/14 22:30	Folsom	CA	Triangle	2 seconds	A bright orange boomerang shaped object disappeared into the sky leaving a distinct blue tail.	8/29/14	8	28	8/28/14	22:30	12	2.0	1	38.677957102	-121.176058156
8/28/14 22:28	Big Pine	CA	Flash	1 second	A bright white light lit up the dark back street I was using to get back home.	8/29/14	8	28	8/28/14	22:28	12	1.0	1	37.164925865	-118.289546299
8/28/14 22:28	West Hills	CA	Teardrop	4-5 seconds	Two perfectly vertical frosty white trails of light in the night sky.	8/31/14	8	28	8/28/14	22:28	12	5.0	1		
8/28/14 22:20	Hyden	KY	Rectangle	5 minutes	Strange objects moving as one in a triangle type formation but the noticeable features looked like individual items	8/29/14	8	28	8/28/14	22:20	12	300.0	1	37.16092572	-83.373238698
8/28/14 22:03	Merrick	NY	Light	5 minutes	5 orange flashing UFO's.	8/29/14	8	28	8/28/14	22:03	12	300.0	1	40.662879464	-73.551519256
8/28/14 22:00	Seattle 	WA	Circle	2 minutes	6 yellowish glowing orbs in night sky fly strange patterns over Seattle, then perform a synchronized disappearance.	8/31/14	8	28	8/28/14	22:00	12	120.0	1	47.606208828	-122.332068574
8/28/14 22:00	Fontana	CA	Cigar	30 sconds	Bright red and blue light in the sky shooting around at unbelievable speed.	8/29/14	8	28	8/28/14	22:00	12	30.0	1	34.09222953	-117.435049625
8/28/14 22:00	Boise	ID	Light	45 minutes; still there	12 o'clock high looking west,, red, green white lights each flashing, looks to be about 5-6 miles out, not moving.	8/29/14	8	28	8/28/14	22:00	12	2700.0	1	43.613497133	-116.203445915
8/28/14 21:36	Salem	NH	Light	40 seconds	3 small balls of light coming from different directions dissapeared into a dark spot in the sky. They were not satellites.	8/29/14	8	28	8/28/14	21:36	11	40.0	1	42.788418848	-71.200887346
8/28/14 21:35	Pittsfield	MA	Circle	2-3 minutes	Two small points of light travelling smoothly in same direction fade in and out	8/29/14	8	28	8/28/14	21:35	11	180.0	1	42.450075872	-73.245379922
8/28/14 21:00	Manassas	VA	Cigar	10 minutes	Cigar-shaped craft with multiple colored lights hovered for at least 10 minutes in Lake Jackson/Brentsville Road area of VA.	8/31/14	8	28	8/28/14	21:00	11	600.0	1	38.750949625	-77.475265571
8/28/14 21:00	Mount Rose Wilderness	NV	Oval	5-10 seconds	August 28, 2014.  At roughly 20:55 on Thursday night my wife and I were laying in bed with the windows open. We both heard an odd sound	8/29/14	8	28	8/28/14	21:00	11	10.0	1		
8/28/14 20:30	Newark	DE	Unknown	2 minutes	Reg, green lights, movement atypical.	8/29/14	8	28	8/28/14	20:30	11	120.0	1	39.683716853	-75.749659698
8/28/14 20:30	Enders	NE	Unknown	20 seconds	Bright blue light moving across land to northeast.	9/5/14	8	28	8/28/14	20:30	11	20.0	1		
8/28/14 20:30	Sayville	NY	Fireball	7 minutes	Saw blue ball of light fall from sky then craft seem to check it out then skip across sky like a rock on water extremely fast.	8/31/14	8	28	8/28/14	20:30	11	420.0	1	40.735925982	-73.082057915
8/28/14 20:00	Rancho Cucamonga	CA	Light	20-30 minutes	4 lights appearing in and out of Rancho Cucamonga, CA.	9/5/14	8	28	8/28/14	20:00	11	1800.0	1	34.106398772	-117.593107099
8/28/14 19:55	Houston	TX	Triangle	3 seconds	I saw a black triangular object for 3 seconds pass behind a small cloud never to re-appear.	8/31/14	8	28	8/28/14	19:55	10	3.0	1	29.763276172	-95.363266228
8/28/14 19:45	San Francisco	CA	Rectangle	15 minutes	Unusual object flashing sequencial red lights over Ocean Beach Area in San Francisco.	8/29/14	8	28	8/28/14	19:45	10	900.0	1		
8/28/14 19:45	Owings Mills	MD	Cylinder	2-3 minutes	Bright cylinder that hovered and moved rapidly.	8/29/14	8	28	8/28/14	19:45	10	180.0	1	39.419549795	-76.780248246
8/28/14 19:45	Henryetta	OK	Circle	3 minutes	Saw a bright orb looking star and it exploded.	8/29/14	8	28	8/28/14	19:45	10	180.0	1		
8/28/14 19:30	Seattle	WA	Formation	30 minutes	Six or more lights in formation quickly disappearing in sequence over Seattle.	9/5/14	8	28	8/28/14	19:30	10	1800.0	1	47.606208828	-122.332068574
8/28/14 19:15	Cherry Hill	NJ	Light	1 minute	Two objects, tube shaped, each a solid yellow-white light.	8/31/14	8	28	8/28/14	19:15	10	60.0	1	39.934839569	-75.030726994
8/28/14 19:00	Opihikao	HI	Light	40 seconds	Looked like a very bright white shooting star that took about 40 seconds to leave our sight going straight north to south on a very cle	8/29/14	8	28	8/28/14	19:00	10	40.0	1		
8/28/14 19:00	Salt Lake City	UT	Light	5 seconds	Reflection in sky.	8/29/14	8	28	8/28/14	19:00	10	5.0	1	40.760777277	-111.891046588
8/28/14 18:45	Gulfport	MS	Circle	10 minute	Circular brilliant green light shoots straight up near I10 and Canal Rd. exit....	8/31/14	8	28	8/28/14	18:45	10	600.0	1	30.367419561	-89.092816155
8/28/14 10:00	Marlborough	MA	Cigar	30 seconds	Cigar shaped silver object flying low and slow over Marlborough, MA at approximately 10 a.m. on 8/28/14.	8/29/14	8	28	8/28/14	10:00	6	30.0	1	42.349086834	-71.54545777
8/28/14 08:45	Massapequa	NY	Light	5 minutes	Lights, pulsating - some color change, some changing shapes appeared and disappeared.	8/31/14	8	28	8/28/14	08:45	5	300.0	1	40.680657387	-73.47428811
8/28/14 05:45	Phoenixville	PA	Circle	1 minute	2 smoky orbs appear and disappear in early morning sky.	8/29/14	8	28	8/28/14	05:45	3	60.0	1	40.130378717	-75.514906529
8/28/14 05:30	S. Bethany Beach	DE		5 minutes	CIRCULAR EXPLOSIONS  WITH COLOR SPIRALING TOWARD EARTH	9/5/14	8	28	8/28/14	05:30	3	300.0	1	38.509226575	-75.053036015
8/28/14 05:10	Linthicum	MD	Formation	10 minutes	Vortex in SW sky.	8/29/14	8	28	8/28/14	05:10	3	600.0	1	39.205107824	-76.65274756
8/28/14 05:05	Sherwood	MD	Fireball	5 seconds	Bright orange light rising rapidly over southeastern sky at 5:00 am	8/29/14	8	28	8/28/14	05:05	3	5.0	1	39.486215879	-76.633858236
8/28/14 05:00	Forks Township	PA	Circle	30 seconds	Observed a bright red object that grew larger, turned white then vanished.	8/29/14	8	28	8/28/14	05:00	3	30.0	1	41.458408871	-76.626339403
8/28/14 05:00	Merrimack	NH	Light	10 minutes	Cloud unveils circular white light.	8/29/14	8	28	8/28/14	05:00	3	600.0	1	42.865087545	-71.49339739
8/28/14 05:00	Glen Burnie	MD	Unknown	1 minute	Strange, illuminated cloud in an exceptionally cloudless sky..	8/29/14	8	28	8/28/14	05:00	3	60.0	1	39.162609095	-76.62468805
8/28/14 05:00	Columbus	OH	Formation	5 minutes	I was standing outside and noticed a formation of blue and grey lights, pulsating and moving west.	8/29/14	8	28	8/28/14	05:00	3	300.0	1	39.961175732	-82.998786426
8/28/14 05:00	Lititz	PA	Unknown	10 minutes	I observed 2 white glowing spherically shaped clouds quickly expand and slowly dissipate in the clear night sky.	8/31/14	8	28	8/28/14	05:00	3	600.0	1		
8/28/14 05:00	Riverhead	NY	Oval	20 seconds	Aug. 28, 2014- 5:00 am. Ufo sighting over riverhead round purple, orange color here for 20 -seconds & gone.	8/29/14	8	28	8/28/14	05:00	3	20.0	1	40.917039411	-72.662038187
8/28/14 04:50	New Holland	PA		10 minutes	I was on my deck lying down looking up at the night sky...between 4:45 and 5 a.m. on either Aug. 27 or Aug. 28.  The constellation Orio	8/31/14	8	28	8/28/14	04:50	3	600.0	1	40.101756757	-76.08522642
8/28/14 04:02	Santa Ysabel	CA	Other	15 seconds	Loud rumbling sound in the sky.	8/29/14	8	28	8/28/14	04:02	3	15.0	1		
8/28/14 02:22	Wesley Chapel	FL	Other	40 minutes	Strange cluster of red, blue, wht seperate..then form a star.	8/29/14	8	28	8/28/14	02:22	2	2400.0	1	28.239729368	-82.327868962
8/28/14 01:30	Monmouth	OR	Light	1 hour	Hovering blue/red/green lights in triangle	9/10/14	8	28	8/28/14	01:30	1	3600.0	1	44.848448546	-123.23398654
8/28/14 01:00	Monroe	NJ	Sphere	4 seconds	Large green ball flies across the sky, south to north.	8/29/14	8	28	8/28/14	01:00	1	4.0	1	41.114535885	-74.634046695
8/28/14 00:00	Spanaway	WA	Light	10-20 seconds	Saw something weird in the sky..	8/29/14	8	28	8/28/14	00:00	1	20.0	1	47.103985894	-122.434569478
8/27/14 23:55	Clayton	ID	Light	10 minutes	Flashing stationary white, blue, and red light in western sky	8/29/14	8	27	8/27/14	23:55	12	600.0	1	44.259099843	-114.400356917
8/27/14 22:45	Sartell	MN	Unknown	1-2 minutes	Anomolus satelite moving EAST TO WEST????	8/31/14	8	27	8/27/14	22:45	12	120.0	1	45.621628435	-94.206936338
8/27/14 22:30	Hyannis	MA	Sphere	20-25 seconds	Again the orange orb appeared; sighting number two.	8/29/14	8	27	8/27/14	22:30	12	25.0	1	41.652886113	-70.282797816
8/27/14 22:30	Kenosha	WI	Oval	1 minute	At 10:30 on August 27th I noticed a Red/Orangish Light moving slowly from Lake Michigan going from the West to South East. It kept gett	8/29/14	8	27	8/27/14	22:30	12	60.0	1	42.584739922	-87.821188496
8/27/14 22:30	Hyden	KY	Unknown	10 minutes	Strange low flying craft no sound VERY high detail visible in night sky.	8/29/14	8	27	8/27/14	22:30	12	600.0	1		
8/27/14 21:52	Kahuku	HI	Light	2 minutes	Saw a bright light, very high up, going up and down, stopping, zig zagging, and dissapearing upward	8/29/14	8	27	8/27/14	21:52	11	120.0	1		
8/27/14 21:45	Colquitt	GA	Cigar	20 minutes	I have never sean anything like this.	8/29/14	8	27	8/27/14	21:45	11	1200.0	1	31.171286728	-84.733247513
8/27/14 21:27	Charleston	SC	Circle	5 minutes	2 fiery orange balls of light were hovering and swaying around St Phillips Epicsopal Church's steeple. They went Behring the homes so I	8/29/14	8	27	8/27/14	21:27	11	300.0	1	32.776568779	-79.930918162
8/27/14 20:50	Kenneth City	FL	Fireball	3 minutes	Pair of silent glowing orbs with flames inside	8/29/14	8	27	8/27/14	20:50	11	180.0	1		
8/27/14 20:30	Phoenix	AZ	Circle	unknown	Driving west on Thunderbird I noticed a blue light in the Southwest sky. the light was hovering and was not moving.	8/29/14	8	27	8/27/14	20:30	11	877.0	1	33.448377164	-112.07403635
8/27/14 20:15	Red Hook	NY	Fireball	30 seconds	Fireball flickering at first, then bright orangish reddish and round moving mid-level across the sky, then disappears	8/29/14	8	27	8/27/14	20:15	11	30.0	1	41.995089747	-73.875409515
8/27/14 20:00	Taunton	MA	Oval	5 minutes	Bright Green UFO.	8/29/14	8	27	8/27/14	20:00	11	300.0	1	41.900098676	-71.089769707
8/27/14 19:40	Washington	DC	Light	4 minutes	A light as if a star was observed around 7:30 PA while it was still bright and no other stars were visible. Initially I thought that th	8/29/14	8	27	8/27/14	19:40	10	240.0	1	38.895107833	-77.036365518
8/27/14 16:30	Menifee	CA	Unknown	10 minutes	"Bright, ""glowing-in-brilliance"" shining silver/white UFO spotted near Menifee, CA."	8/29/14	8	27	8/27/14	16:30	9	600.0	1	33.72834682	-117.146418238
8/27/14 16:00	Woodland Hills	CA	Cigar	12 seconds	White cigar shape at high altitude came to a stop and dissolved into thin air.	8/29/14	8	27	8/27/14	16:00	9	12.0	1	34.168335776	-118.605917725
8/27/14 10:00	Battle Mountain	NV	Flash	10 minutes	Would stop on a dime move in circles am sorry but no man made aircraft can physically do that.	8/29/14	8	27	8/27/14	10:00	6	600.0	1	40.642127306	-116.934266563
8/27/14 08:20	New York City 	NY	Triangle	10-15 seconds	Dark Triangular shaped craft floating towards Times Square.	10/29/15	8	27	8/27/14	08:20	5	15.0	1	40.714269404	-74.005969929
8/27/14 05:30	Duck	NC	Sphere	2.5 hours	3 bright orbs over Duck, NC, ocean.  ((NUFORC Note:  Possible sighting of Jupiter and Venus in E sky.  PD))	8/29/14	8	27	8/27/14	05:30	3	18000.0	1	36.169609687	-75.755189707
8/27/14 05:15	North Liberty	IA	Diamond	1 minute	Square, didn't move, low flying, solid.	8/29/14	8	27	8/27/14	05:15	3	60.0	1		
8/27/14 05:10	Winchester	VA	Circle	3 minutes	Large circular light seen above horizon, completely faded to  black within minutes.	8/29/14	8	27	8/27/14	05:10	3	180.0	1	39.18565605	-78.163326514
8/27/14 05:00	East Stroudsburg	PA	Flash	Unsure	Thought they were airplanes.  Around 5:00 am, sky was black.  I could be wrong but crafts were able to disappear.	8/29/14	8	27	8/27/14	05:00	3	877.0	1	40.99953959	-75.181288134
8/27/14 01:20	South Bethany Beach	DE	Formation	10 minutes	4 LIGHTS (OBJECTS) APPEAR  SUDDENLY AROUND JET FLYING AT NIGHT AND STAY IN FORMATION.	8/29/14	8	27	8/27/14	01:20	1	600.0	1	38.509226575	-75.053036015
8/27/14 01:00	South Bethany Beach	DE	Formation	4 minutes	V-SHAPED  SLOW MOVING SILENT FORMATION OF LIGHTS FEW HUNDRED FEET WIDE AND HIGH IN SKY.	8/29/14	8	27	8/27/14	01:00	1	240.0	1	38.509226575	-75.053036015
8/27/14 01:00	Bethany Beach	MD	Formation	7 minutes	Light formation over MD coast.	8/29/14	8	27	8/27/14	01:00	1	420.0	1		
8/27/14 00:00	Charleston	WV	Circle	30 minutes	Larger craft with changing lights with smaller crafts flying around the light.	9/11/15	8	27	8/27/14	00:00	1	1800.0	1	38.34981922	-81.632617657
8/26/14 23:30	St. Louis	MO	Triangle	30 minutes	I was on I 55 going south bound, I had just passed a major storm on i-55 going south I passed through St Louis went through this city,	8/29/14	8	26	8/26/14	23:30	12	1800.0	1		
8/26/14 23:00	Salyersville	KY	Light	Every night for over two 	Nearly every night for the past two weeks, there are strange lights in the sky, always at least two, that travel in parallel lines to o	9/5/14	8	26	8/26/14	23:00	12	877.0	1	37.752587217	-83.068777715
8/26/14 22:30	Edina	MN	Other	60 minutes	Saw some 6 to 8 fading white lights rotating circular slowly. I'm sure it might not be light show. If it was light show then light rays	8/29/14	8	26	8/26/14	22:30	12	3600.0	1	44.889687386	-93.349946886
8/26/14 22:01	Joplin	MO	Disk	8 seconds	"Flying saucer flying 4-5,000 MPH in a ""S"" formation East over Joplin, Missouri."	8/29/14	8	26	8/26/14	22:01	12	8.0	1	37.084225526	-94.513278154
8/26/14 22:00	Bettendorf	IA	Triangle	5 seconds	At first I thought it was a shooting star.  Then the colors changed and I noticed it wasn't falling but rising.  It stopped.	8/29/14	8	26	8/26/14	22:00	12	5.0	1	41.524476508	-90.515688892
8/26/14 22:00	Barto	PA	Circle	10 minutes	Circular object flashing bright colors.	8/29/14	8	26	8/26/14	22:00	12	600.0	1	40.391207072	-75.610185575
8/26/14 21:30	Ventura	CA	Light	5 minutes	Vertical red lights over ocean.	8/29/14	8	26	8/26/14	21:30	11	300.0	1	34.278337515	-119.29316874
8/26/14 21:03	Woodbridge	NJ	Light	<3 minutes	Pulsing Multi COLOR Object Flying Low  Over Rt1 WOODBRIDGE, NJ	9/10/14	8	26	8/26/14	21:03	11	180.0	1		
8/26/14 21:00	Colonia	NJ	Unknown	3 minutes	Multi-colored aircraft sighted in Colonia, NJ.	8/29/14	8	26	8/26/14	21:00	11	180.0	1	40.574547803	-74.302088652
8/26/14 20:30	Deatsville	AL	Light	15 seconds	Star like object traveling at super extreme speed covering most of the night sky, with a 2 second spotlight burst halfway in flight.	8/29/14	8	26	8/26/14	20:30	11	15.0	1	32.60818922	-86.395809481
8/26/14 20:30	Westmoreland	NY	Light	3 minutes	Two orange/red glowing balls of light. hardly moving, if moving at all.	8/29/14	8	26	8/26/14	20:30	11	180.0	1	41.058155888	-72.369807119
8/26/14 20:25	Bristol	TN	Light	1-2 minutes	Saw single light in the southern sky, over South Holston Lake; descended behind Holston Mountain.  No other visible lights in sky.	8/29/14	8	26	8/26/14	20:25	11	120.0	1		
8/26/14 19:00	Pine Bush	NY	Formation	4 seconds	Two glowing oblong shapes traveling in formation, flying at a tilted angle	9/10/14	8	26	8/26/14	19:00	10	4.0	1	41.608146583	-74.299037923
8/26/14 13:00	Hickory	NC	Fireball	30 seconds	Fireball over 127/321 area near Mtn View!	8/29/14	8	26	8/26/14	13:00	7	30.0	1	35.733188915	-81.341196517
8/26/14 09:50	Mesa	AZ	Disk	2 minutes	I saw a half round disk object in flight zone then realized it was flying against flight path traffic normally flies.	9/5/14	8	26	8/26/14	09:50	5	120.0	1	33.422265981	-111.822639158
8/26/14 09:00	Lake View area	OR	Triangle	1 minute	UFO sighting on Hwy 140 entering Oregon.	8/29/14	8	26	8/26/14	09:00	5	60.0	1		
8/26/14 05:00	Warwick	RI	Cylinder	3 minutes	A very large circle of light. which dissipated.	8/31/14	8	26	8/26/14	05:00	3	180.0	1	41.700095924	-71.416166243
8/26/14 03:35	Lago Vista	TX	Triangle	5 minutes	Silent double pyramid with bright lights.	8/29/14	8	26	8/26/14	03:35	2	300.0	1	30.460196829	-97.988346784
8/26/14 03:30	Portland	OR	Unknown	3 events	3 Events of unidentified aircraft activity.	8/29/14	8	26	8/26/14	03:30	2	877.0	1	45.523447148	-122.676207036
8/26/14 03:00	Sarasota	FL	Formation	2 minutes	Formation of 4 what looked like stars moving across night sky from north to south.	8/29/14	8	26	8/26/14	03:00	2	120.0	1	27.336425525	-82.530647967
8/26/14 01:05	Savannah	GA	Light	5-10 seconds	What appeared to be shooting star did loop over army airfield.	8/29/14	8	26	8/26/14	01:05	1	10.0	1	32.083535777	-81.099828935
8/26/14 00:15	Lewistown	PA	Triangle	6 minutes	Lighted triangle object seen flying overhead.	8/29/14	8	26	8/26/14	00:15	1	360.0	1	40.599237112	-77.571377043
8/26/14 00:00	Charleston	WV	Circle	20 minutes	Circle craft over charleston wv mulitiple light patterns.	8/29/14	8	26	8/26/14	00:00	1	1200.0	1		
8/25/14 22:30	Brookfield	WI	Light	20 minutes	Light in sky, stationary, flash of light every 2-3 minutes.	8/29/14	8	25	8/25/14	22:30	12	1200.0	1	43.060568198	-88.10647668
8/25/14 22:30	Tarlton	OH	Triangle	40-60 seconds	Triangle-shaped lights, slight flickering and erratic movement.  Faded and disappeared very quickly.	8/29/14	8	25	8/25/14	22:30	12	60.0	1	39.555896696	-82.775997696
8/25/14 22:28	San Marcos	CA	Light	40-60 seconds	One light would get brighter (bigger), while this happened the other got less bright (smaller). The lights were a yellow/gold.	8/29/14	8	25	8/25/14	22:28	12	60.0	1	33.14336723	-117.166139988
8/25/14 22:20	Carlsbad	CA	Disk	25 minutes	Two bright, orange, disc-like UFO's over the Carlsbad/Oceanside/San Marcos area.	8/29/14	8	25	8/25/14	22:20	12	1500.0	1	33.158089923	-117.35058762
8/25/14 22:15	Rochester	NY	Triangle	1 hour	3 lights in different parts of sky at same time.	8/29/14	8	25	8/25/14	22:15	12	3600.0	1	43.154776339	-77.615558622
8/25/14 22:11	Aliso Viejo	CA	Fireball	30 minutes	Reappearing and disappearing orange lights.	8/29/14	8	25	8/25/14	22:11	12	1800.0	1	33.565038312	-117.727118707
